COMBUSTÍVEL,ANO,REGIÃO,ESTADO,UNIDADE,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,TOTAL
ÓLEO DIESEL S-500 (m3),2020,REGIÃO NORDESTE,SERGIPE,m3,8474.5,6958.5,7106.5,7136,7895,6654.5,6956,7447.5,6888,,,,65516.5
ÓLEO DIESEL S-500 (m3),2020,REGIÃO NORDESTE,ALAGOAS,m3,13637,11617,9809,7835.5,7381.5,7371.5,9372.5,10006,11104.7,,,,88134.7
ÓLEO DIESEL S-500 (m3),2020,REGIÃO NORDESTE,PERNAMBUCO,m3,3187.1,2579.1,2475.9,2140.5,2111.4,2353.8,2542.4,2628.1,2750.8,,,,22769.1
ÓLEO DIESEL S-500 (m3),2020,REGIÃO NORDESTE,PARAÍBA,m3,14109.38,11929.8,11038.56,8728.2,9356.82,10556.83,12767,13749.47,14770.76,,,,107006.82
ÓLEO DIESEL S-500 (m3),2020,REGIÃO NORDESTE,RIO GRANDE DO NORTE,m3,21591.103,19515.5,18230.768,14969.947,16973.5,18245.1,20335.1,19552,20346.2,,,,169759.218
ÓLEO DIESEL S-500 (m3),2020,REGIÃO NORDESTE,CEARÁ,m3,10690.1,9493.4,7771.114,5708.9,7119.6,8242.6,9085.9,9157.9,9049.6,,,,76319.114
ÓLEO DIESEL S-500 (m3),2020,REGIÃO NORDESTE,PIAUÍ,m3,15926,13305.58,13461.343,12493.85,14733.62,15910.25,17508.26,16541.22,16730.14,,,,136610.263
ÓLEO DIESEL S-500 (m3),2020,REGIÃO NORDESTE,MARANHÃO,m3,56710.576,52940.062,49630.464,47941.258,47867.157,60973.981,63727.188,67243.968,67288.332,,,,514322.986
ÓLEO DIESEL S-500 (m3),2020,REGIÃO NORTE,TOCANTINS,m3,32948.55,38344.63,39744.79,33755.08,35806.86,36373.611,40821.18,38864.19,39696.75,,,,336355.641
ÓLEO DIESEL S-500 (m3),2020,REGIÃO NORTE,AMAPÁ,m3,6712.952,6104.262,6429.554,6690.552,6078.3,6465.312,7026.556,7948.5,7337.537,,,,60793.525
ÓLEO DIESEL S-500 (m3),2020,REGIÃO NORTE,PARÁ,m3,84606.153,81208.889,84718.594,79856.882,85220.831,92422.533,100676.074,99069.452,97304.813,,,,805084.221
ÓLEO DIESEL S-500 (m3),2020,REGIÃO NORTE,RORAIMA,m3,31961,34240.734,36130,31567.6,30746.063,26603.2,30811,30543.141,33080.402,,,,285683.14
ÓLEO DIESEL S-500 (m3),2020,REGIÃO NORTE,AMAZONAS,m3,42689.787,34093.805,36983.363,25888.34,27822.144,26245.952,20645.147,30820.474,29733.699,,,,274922.711
ÓLEO DIESEL S-500 (m3),2020,REGIÃO NORTE,ACRE,m3,9356.3,8343.8,8856.2,9190.7,9271.4,8934.3,10712,10695,11442,,,,86801.7
ÓLEO DIESEL S-500 (m3),2020,REGIÃO NORTE,RONDÔNIA,m3,34961.141,36864.917,36205.18,35089.704,37248.746,40728.086,45660.931,41916.954,41048.495,,,,349724.154
ÓLEO DIESEL S-10 (m3),2020,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,m3,18411,19800,19228,14669.575,16481,17669,19197,19854,20654,,,,165963.575
ÓLEO DIESEL S-10 (m3),2020,REGIÃO CENTRO-OESTE,GOIÁS,m3,90277.098,103740.701,108458.2,95056.26,107576.242,119592.13,137002.4,133606.26,133236.75,,,,1028546.041
ÓLEO DIESEL S-10 (m3),2020,REGIÃO CENTRO-OESTE,MATO GROSSO,m3,120568.539,135612.539,114747.956,99013.495,116153.908,142307.842,159594.723,147260.479,139788.32,,,,1175047.801
ÓLEO DIESEL S-10 (m3),2020,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,m3,46062.481,55001.819,61555.277,47728.828,53281.606,56068.016,66547.051,63506.258,69999.514,,,,519750.85
ÓLEO DIESEL S-10 (m3),2020,REGIÃO SUL,RIO GRANDE DO SUL,m3,120502.635,118368.612,133042.84,113671.393,122145.796,126311.902,131114.858,140523.039,134706.106,,,,1140387.181
ÓLEO DIESEL S-10 (m3),2020,REGIÃO SUL,SANTA CATARINA,m3,114209.234,110698.386,108161.187,93696.513,104816.723,108802.56,121468.815,122982.514,128959.148,,,,1013795.08
ÓLEO DIESEL S-10 (m3),2020,REGIÃO SUL,PARANÁ,m3,199811.698,211114.396,220792.252,189614.324,213495.06,220289.172,238938.65,246026.55,252101.778,,,,1992183.88
ÓLEO DIESEL S-10 (m3),2020,REGIÃO SUDESTE,SÃO PAULO,m3,487533.192,486615.733,514262.967,431473.083,478225.751,528114.241,584658.006,581575.505,596948.255,,,,4689406.733
ÓLEO DIESEL S-10 (m3),2020,REGIÃO SUDESTE,RIO DE JANEIRO,m3,122668.807,114535.833,102187.833,65885.306,74868.04,87314.93,101286.545,102883.164,105792.777,,,,877423.235
ÓLEO DIESEL S-10 (m3),2020,REGIÃO SUDESTE,ESPÍRITO SANTO,m3,44684.349,44309.401,44630.5,38910.403,43492.6,46218.4,53089.8,52096.9,52866.593,,,,420298.946
ÓLEO DIESEL S-10 (m3),2020,REGIÃO SUDESTE,MINAS GERAIS,m3,239630.031,244726.157,264510.364,232291.577,260907.641,288277.857,320709.822,321911.621,331155.055,,,,2504120.125
ÓLEO DIESEL S-10 (m3),2020,REGIÃO NORDESTE,BAHIA,m3,142392.307,138208.595,146374.743,124601.48,131080.82,139090.066,159710.68,167454.691,174377.406,,,,1323290.788
ÓLEO DIESEL S-10 (m3),2020,REGIÃO NORDESTE,SERGIPE,m3,17821,17039.946,16888,14918.5,15255,16424,17650.5,18050.574,19071,,,,153118.52
ÓLEO DIESEL S-10 (m3),2020,REGIÃO NORDESTE,ALAGOAS,m3,19998.501,16532,15426.5,12256.035,12544.498,13174,15808.5,16546,18869.5,,,,141155.534
ÓLEO DIESEL S-10 (m3),2020,REGIÃO NORDESTE,PERNAMBUCO,m3,118771.15,108798.1,101083.396,76128.357,86307.637,98717.502,111814.45,115833.507,122730.31,,,,940184.409
ÓLEO DIESEL S-10 (m3),2020,REGIÃO NORDESTE,PARAÍBA,m3,24201.223,22212.8,19935.21,15330.22,17351.6,19011.18,22691.737,23889.28,24620.559,,,,189243.809
ÓLEO DIESEL S-10 (m3),2020,REGIÃO NORDESTE,RIO GRANDE DO NORTE,m3,17289.981,14960.5,13981.467,11541.206,13407.017,14837,17467,17531,19213.5,,,,140228.671
ÓLEO DIESEL S-10 (m3),2020,REGIÃO NORDESTE,CEARÁ,m3,78357.6,70644.4,61630.896,45835.088,52900.7,66192.28,76775.877,79601,83717.288,,,,615655.129
ÓLEO DIESEL S-10 (m3),2020,REGIÃO NORDESTE,PIAUÍ,m3,26917.72,24339.76,24215.22,22880.65,25615.37,28310.271,32661.11,32018.83,33835.22,,,,250794.151
ÓLEO DIESEL S-10 (m3),2020,REGIÃO NORDESTE,MARANHÃO,m3,51474.78,48896.04,50084.34,44902.615,49279.53,58240.68,68073.41,68472.58,72134.15,,,,511558.125
ÓLEO DIESEL S-10 (m3),2020,REGIÃO NORTE,TOCANTINS,m3,41966.81,47569.53,51854.58,43957.02,50619.84,57912.029,66476.57,64805.63,64328.4,,,,489490.409
ÓLEO DIESEL S-10 (m3),2020,REGIÃO NORTE,AMAPÁ,m3,1948.867,1681.491,1822.878,1730.242,1521.478,1929.782,2469.774,2669.41,2566.847,,,,18340.769
ÓLEO DIESEL S-10 (m3),2020,REGIÃO NORTE,PARÁ,m3,96318.777,97360.459,105397.723,98104.433,102710.684,114838.444,136164.113,131442.018,130979.333,,,,1013315.984
ÓLEO DIESEL S-10 (m3),2020,REGIÃO NORTE,RORAIMA,m3,4264.6,4569.9,5326.2,4305.9,3887.2,3742,3951.5,4419.35,5311.85,,,,39778.5
ÓLEO DIESEL S-10 (m3),2020,REGIÃO NORTE,AMAZONAS,m3,12978.3,12826.48,13913.122,9226.694,11181.418,13172.407,16080.587,16308.847,17126.717,,,,122814.572
ÓLEO DIESEL S-10 (m3),2020,REGIÃO NORTE,ACRE,m3,2966.8,2984.6,3090.4,2594.2,2729.2,3262.5,3625,3934,4132,,,,29318.7
ÓLEO DIESEL S-10 (m3),2020,REGIÃO NORTE,RONDÔNIA,m3,30205.746,34709.51,34928.542,34903.322,38013.024,38968.007,43209.636,38588.346,36259.138,,,,329785.271
